"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,254015,264240,275490,285321,296021,307452,312621,314437,316641,318485,322581,327629,332233,338987,347211,356041,365445,372678,378201,384902
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,42753,46177,46240,47532,52866,58799,66757,69454,68161,57409,62567,64829,71923,69392,77435,83159,85274,89607,98303,99382
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),43730293,44653193,46096231,48103435,51218442,54086418,58912013,61852087,64665001,65102819,68943418,73638452,79110918,80856009,87010427,93598973,98782316,104464974,111957997,117373879
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2,Population (persons) 1/,1364950,1386403,1404664,1426723,1454773,1487370,1529238,1567875,1602302,1629646,1650831,1674534,1703609,1735012,1768350,1804671,1841294,1874515,1904726,1934317
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,32038,32208,32817,33716,35207,36364,38524,39450,40358,39949,41763,43975,46437,46603,49204,51865,53648,55729,58779,60680
35100,"New Bern, NC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2997830,3068917,3056761,3238496,3492903,3749986,3941608,4230018,4417220,4423884,4573112,4720255,4872465,4807477,4951413,5064377,5137343,5218826,5421548,5690657
35100,"New Bern, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,115156,116388,115664,115776,116520,117787,119915,120873,122491,125202,127423,128135,128409,127172,126778,125371,124985,124703,124584,124284
35100,"New Bern, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26033,26368,26428,27972,29977,31837,32870,34996,36062,35334,35889,36838,37945,37803,39056,40395,41104,41850,43517,45788
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),29176730,30663947,31082115,31482775,32635438,33819514,36003724,37885017,38955001,37945275,38786438,40413121,41576477,41930035,43401306,44615600,45206790,45960269,47801068,49360086
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",2,Population (persons) 1/,824911,829875,835099,841939,844505,847162,850207,853598,856622,860025,863357,863871,864566,862820,862885,860186,857901,857748,856971,854757
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,35370,36950,37220,37393,38644,39921,42347,44383,45475,44121,44925,46781,48089,48597,50298,51867,52695,53582,55779,57748
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),36372553,38842243,40004485,41030399,41777590,43647642,42234834,49088678,50270052,48229201,50931119,51808922,55365993,55713717,59237931,60820971,61012409,63535209,67270399,69069320
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",2,Population (persons) 1/,1339280,1344528,1354638,1365146,1377699,1386429,1040195,1096365,1135831,1167842,1195324,1214008,1226887,1239584,1248905,1260281,1267613,1270326,1270133,1270530
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27158,28889,29531,30056,30324,31482,40603,44774,44258,41298,42609,42676,45127,44945,47432,48260,48132,50015,52963,54363
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),752632081,781490771,779638097,788802401,825617646,862421257,935138611,1008722284,1024525568,994467589,1033820797,1094617223,1152045984,1166746613,1223930339,1279279091,1328347854,1412351029,1475920082,1534294144
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",2,Population (persons) 1/,18356204,18476764,18554586,18598803,18597871,18568830,18538752,18572325,18672355,18800157,18923407,19052774,19149689,19226449,19280929,19320968,19334778,19322607,19276644,19216182
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,41002,42296,42019,42411,44393,46445,50442,54313,54869,52897,54632,57452,60160,60684,63479,66212,68703,73093,76565,79844
35660,"Niles, MI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4403244,4558288,4596958,4693303,4885871,4894114,5132286,5391689,5653119,5380635,5661580,5878073,5916924,5975892,6244630,6596620,6797871,6993722,7299007,7399551
35660,"Niles, MI (Metropolitan Statistical Area)",2,Population (persons) 1/,162471,161153,160604,160314,159742,158510,157537,157378,157380,157059,156737,156885,156621,156129,155977,155022,154325,154128,153790,153401
35660,"Niles, MI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27102,28285,28623,29276,30586,30876,32578,34259,35920,34259,36122,37467,37779,38275,40036,42553,44049,45376,47461,48237
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),21496072,21481795,22100132,23201814,25800018,28603450,31050735,31603521,30663419,28016261,29331427,31184224,31933841,32869881,36364450,39518980,41336408,44134891,46866563,48613206
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,592809,605988,620540,634862,653934,674757,685132,691735,695944,697973,703354,709775,720281,731796,747228,767309,788341,805186,820716,836995
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,36261,35449,35614,36546,39454,42391,45321,45687,44060,40139,41702,43935,44335,44917,48666,51503,52435,54813,57104,58081
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),8837995,9235037,9558155,9996434,10694906,11014231,11531739,12166893,12647402,12571719,12716139,13225442,13546583,13512234,13906974,14511658,14764966,15120632,15421095,15837267
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",2,Population (persons) 1/,259848,261396,264698,266584,268595,269664,270814,270669,272634,273630,274004,273037,274091,272976,271462,269636,268403,267419,266285,265206
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,34012,35330,36110,37498,39818,40844,42582,44951,46390,45944,46409,48438,49424,49500,51230,53819,55010,56543,57912,59717
36100,"Ocala, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6089645,6423200,6569582,6988191,7606483,8498506,9416850,9846846,9943547,9628706,9964115,10373226,10616930,10477835,11030448,11494178,12083101,12770003,13363961,13999019
36100,"Ocala, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,260221,264553,271716,280091,291164,303558,316310,325634,330052,330880,331331,332286,333873,335083,338005,342182,347469,353339,359062,365579
36100,"Ocala, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,23402,24279,24178,24950,26124,27996,29771,30239,30127,29100,30073,31218,31799,31269,32634,33591,34775,36141,37219,38293
36140,"Ocean City, NJ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3382880,3619625,3737561,3798311,3994672,4082240,4173562,4190532,4191565,4205243,4344431,4528802,4693248,4732960,4885629,5089757,5250224,5403297,5571180,5773945
36140,"Ocean City, NJ (Metropolitan Statistical Area)",2,Population (persons) 1/,102314,102023,101694,101710,100482,99269,98695,97686,97550,97238,97212,96494,96228,95498,94907,94160,93655,93129,92446,92039
36140,"Ocean City, NJ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,33064,35479,36753,37345,39755,41123,42287,42898,42968,43247,44690,46934,48772,49561,51478,54054,56059,58019,60264,62734
36220,"Odessa, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2567858,2786122,2846172,2901004,2981155,3321309,3869920,4296957,4954628,4484184,4792296,5526086,6455247,6566935,7396421,6720151,5967285,6721220,7846736,8337928
36220,"Odessa, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,120694,120802,122199,122739,124163,125378,127476,130459,133064,136930,137075,139642,144495,149656,154588,159903,157858,156951,161960,166223
36220,"Odessa, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,21276,23064,23291,23636,24010,26490,30358,32937,37235,32748,34961,39573,44675,43880,47846,42026,37802,42824,48449,50161
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),11864395,12657540,13105070,13690993,14371671,15377014,16960587,18574058,19323802,18874078,19319224,20607121,21732032,22190350,23358099,24906466,26378976,27808940,29705915,31541823
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",2,Population (persons) 1/,487906,495459,504247,513021,522374,532425,545746,561767,577040,588773,599740,605591,612185,621224,630767,640334,652476,664040,673660,683864
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24317,25547,25989,26687,27512,28881,31078,33064,33488,32057,32213,34028,35499,35720,37031,38896,40429,41878,44096,46123
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),29153545,31406335,32259980,34328842,36252239,39469521,43437242,44695878,49059532,47018866,48691611,52094553,55052398,56634702,60029999,61511862,61039624,63595536,66345545,68841224
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",2,Population (persons) 1/,1098132,1108860,1122241,1134419,1145524,1161308,1182668,1199665,1216645,1237780,1257793,1277045,1297857,1320148,1336256,1357178,1372985,1381492,1393605,1408950
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26548,28323,28746,30261,31647,33987,36728,37257,40324,37986,38712,40793,42418,42900,44924,45323,44458,46034,47607,48860
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6423909,6825127,7016203,7333530,7713902,8113695,8709600,9445873,10099305,10019706,10255275,10531353,10962313,11142838,11704179,12264741,12894517,13612403,14437014,15348436
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,208287,212421,216313,219499,222985,227023,232688,237772,244332,249936,253001,256386,258527,261852,264909,267978,273714,280269,286056,290536
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30842,32130,32435,33410,34594,35740,37430,39727,41334,40089,40535,41076,42403,42554,44182,45768,47109,48569,50469,52828
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),25256736,26194321,27044302,27959614,30030316,31147406,33562605,35489492,37333138,36818344,38968526,42578963,44587051,43529572,47013108,49154914,48927405,51228997,53987434,55966372
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2,Population (persons) 1/,769291,776165,783567,792086,803214,814309,824961,834554,845119,856233,867671,876022,884555,893864,903335,913073,923431,931987,940970,949442
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,32831,33748,34514,35299,37388,38250,40684,42525,44175,43000,44912,48605,50406,48698,52044,53835,52984,54968,57374,58947
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),45783262,47064753,48871194,51938481,56489446,62081611,67720927,70843470,71324561,67757615,71145046,75307750,78597650,80753814,86755807,93667702,98253100,105508915,112563950,117774061
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,1656890,1710359,1760345,1811544,1878077,1955794,2020057,2057865,2087489,2111917,2139161,2176054,2225636,2270149,2324391,2388509,2455583,2517777,2574838,2608147
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27632,27517,27762,28671,30078,31742,33524,34426,34168,32083,33258,34607,35315,35572,37324,39216,40012,41906,43717,45156
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4567056,4729323,4839129,4993340,5288005,5445595,5794689,6012330,6165768,5988351,6210926,6583641,6789412,6747883,7040261,7382861,7580226,7846139,8197668,8470908
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2,Population (persons) 1/,157103,158163,159134,159440,160130,161451,162727,164037,164910,166429,167073,167493,168525,169283,169324,169246,169629,170394,170878,171907
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29070,29902,30409,31318,33023,33729,35610,36652,37389,35981,37175,39307,40287,39862,41579,43622,44687,46047,47974,49276
36980,"Owensboro, KY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2688376,2754177,2834661,2929426,3103965,3265728,3478053,3714049,4122278,3963466,4036253,4199734,4229886,4346933,4526204,4668270,4597057,4729977,4882979,4999502
36980,"Owensboro, KY (Metropolitan Statistical Area)",2,Population (persons) 1/,110064,109991,110190,110735,110999,111469,112152,112900,113651,114385,114770,115255,115972,116373,116529,117521,118092,118455,118879,119440
36980,"Owensboro, KY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24426,25040,25725,26454,27964,29297,31012,32897,36271,34650,35168,36439,36473,37353,38842,39723,38928,39931,41075,41858
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),25794754,27329236,28131365,29771089,31888322,33142995,35541861,36905439,37148453,36251505,37882017,39898290,41683974,42286159,44695387,46970746,48525841,50067967,52500391,54749053
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,756506,766689,779489,788070,793994,794197,798183,800027,806353,815130,825097,830099,833516,838136,842297,845802,847323,849044,848142,846006
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,34097,35646,36089,37777,40162,41731,44528,46130,46070,44473,45912,48064,50010,50453,53064,55534,57270,58970,61900,64715
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),13240479,13826085,14273399,15215265,16367614,17639535,18886393,19610292,20100410,19286275,19971497,20774242,20834899,20865017,21795383,23174169,24237966,25705081,27354878,28839354
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,477819,486429,495425,504847,518722,529907,535138,539719,542378,542109,543965,544359,546966,550255,555548,565746,576874,587769,595203,601942
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27710,28424,28810,30138,31554,33288,35293,36334,37060,35576,36715,38163,38092,37919,39232,40962,42016,43733,45959,47911
37460,"Panama City, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3656932,4013965,4239096,4545431,4892682,5316165,5709594,5903964,6098241,5926626,6221309,6395043,6436815,6524445,6916093,7322428,7552595,7695669,8043321,7982208
37460,"Panama City, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,148393,150207,152741,155044,158804,162917,165644,165345,166267,167464,169206,169555,171757,174596,178289,181488,183634,184736,186240,174705
